date,mine_id,mine_name,altitude_m,distance_km,priority_level,item_id,item_name,unit_cost,holding_cost_factor,criticality,base_consumption,day_of_year,month,quarter,is_weekend,is_month_end,temperature_c,wind_speed_kmh,visibility_km,weather_state,demand_units
2025-10-30,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,303,10,4,0,0,-1.69,30.49,4.14,white_wind,13
2025-10-31,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,304,10,4,0,1,7.01,29.93,4.72,white_wind,14
2025-11-01,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,305,11,4,1,0,5.92,12.21,15.08,clear,13
2025-11-02,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,306,11,4,1,0,-0.24,26.13,2.43,white_wind,14
2025-11-03,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,307,11,4,0,0,-7.63,17.57,7.15,cloudy,14
2025-11-04,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,308,11,4,0,0,0.52,24.89,5.6,cloudy,14
2025-11-05,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,309,11,4,0,0,2.13,25.71,5.98,cloudy,11
2025-11-06,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,310,11,4,0,0,0.24,32.22,4.36,white_wind,14
2025-11-07,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,311,11,4,0,0,1.23,26.08,6.1,white_wind,14
2025-11-08,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,312,11,4,1,0,-0.16,27.72,3.81,white_wind,11
2025-11-09,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,313,11,4,1,0,4.35,30.82,3.5,white_wind,13
2025-11-10,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,314,11,4,0,0,2.33,33.33,2.0,white_wind,14
2025-11-11,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,315,11,4,0,0,4.68,25.12,9.28,cloudy,13
2025-11-12,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,316,11,4,0,0,5.49,26.31,5.21,white_wind,17
2025-11-13,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,317,11,4,0,0,-2.88,25.7,4.31,cloudy,13
2025-11-14,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,318,11,4,0,0,0.77,22.27,7.85,cloudy,13
2025-11-15,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,319,11,4,1,0,1.26,20.8,8.04,cloudy,12
2025-11-16,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,320,11,4,1,0,9.39,11.66,8.71,cloudy,13
2025-11-17,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,321,11,4,0,0,3.46,18.72,8.61,cloudy,12
2025-11-18,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,322,11,4,0,0,5.26,14.38,10.59,clear,15
2025-11-19,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,323,11,4,0,0,-1.34,32.46,0.57,white_wind,15
2025-11-20,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,324,11,4,0,0,3.85,25.94,7.31,cloudy,13
2025-11-21,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,325,11,4,0,0,6.08,23.93,4.31,cloudy,14
2025-11-22,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,326,11,4,1,0,5.92,20.25,8.88,cloudy,11
2025-11-23,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,327,11,4,1,0,5.46,24.6,5.38,cloudy,13
2025-11-24,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,328,11,4,0,0,4.07,19.2,8.64,cloudy,15
2025-11-25,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,329,11,4,0,0,4.33,25.2,6.31,cloudy,13
2025-11-26,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,330,11,4,0,0,0.08,25.49,2.38,white_wind,17
2025-11-27,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,331,11,4,0,0,2.2,18.71,9.07,cloudy,14
2025-11-28,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,332,11,4,0,0,5.16,18.45,13.81,cloudy,14
2025-11-29,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,333,11,4,1,0,2.93,29.37,0.5,white_wind,16
2025-11-30,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,334,11,4,1,1,6.58,23.14,6.31,cloudy,16
2025-12-01,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,335,12,4,0,0,6.17,18.62,11.16,cloudy,14
2025-12-02,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,336,12,4,0,0,8.56,20.94,8.19,cloudy,15
2025-12-03,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,337,12,4,0,0,7.67,16.95,11.04,clear,15
2025-12-04,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,338,12,4,0,0,5.98,22.46,1.54,white_wind,14
2025-12-05,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,339,12,4,0,0,7.42,27.7,5.47,white_wind,14
2025-12-06,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,340,12,4,1,0,8.2,22.39,5.13,cloudy,13
2025-12-07,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,341,12,4,1,0,4.56,36.59,0.5,white_wind,12
2025-12-08,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,342,12,4,0,0,5.14,24.78,5.55,cloudy,14
2025-12-09,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,343,12,4,0,0,5.86,23.47,11.28,cloudy,14
2025-12-10,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,344,12,4,0,0,5.05,16.49,10.96,clear,13
2025-12-11,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,345,12,4,0,0,8.91,20.35,7.58,cloudy,14
2025-12-12,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,346,12,4,0,0,4.94,16.94,6.21,cloudy,13
2025-12-13,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,347,12,4,1,0,9.77,8.46,14.04,clear,13
2025-12-14,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,348,12,4,1,0,5.86,27.14,6.24,white_wind,13
2025-12-15,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,349,12,4,0,0,8.09,18.06,8.79,cloudy,12
2025-12-16,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,350,12,4,0,0,7.46,16.4,8.69,cloudy,14
2025-12-17,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,351,12,4,0,0,4.74,22.07,5.71,cloudy,15
2025-12-18,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,352,12,4,0,0,7.26,23.71,7.32,cloudy,14
2025-12-19,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,353,12,4,0,0,8.27,18.55,10.4,cloudy,13
2025-12-20,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,354,12,4,1,0,7.41,20.29,10.85,cloudy,13
2025-12-21,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,355,12,4,1,0,4.34,24.61,3.5,white_wind,15
2025-12-22,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,356,12,4,0,0,12.08,17.81,10.25,clear,14
2025-12-23,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,357,12,4,0,0,8.18,21.61,6.93,cloudy,14
2025-12-24,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,358,12,4,0,0,6.1,9.67,12.96,clear,15
2025-12-25,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,359,12,4,0,0,12.26,12.01,12.88,clear,12
2025-12-26,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,360,12,4,0,0,9.88,22.92,7.44,cloudy,14
2025-12-27,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,361,12,4,1,0,5.46,11.36,13.49,clear,12
2025-12-28,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,362,12,4,1,0,5.97,20.35,5.5,cloudy,15
2025-12-29,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,363,12,4,0,0,8.15,17.89,7.4,cloudy,16
2025-12-30,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,364,12,4,0,0,9.57,16.42,13.06,clear,14
2025-12-31,M01,Mine_01,4326,546,1,I04,Lubricants,8.0,0.08,3,9,365,12,4,0,1,10.51,13.46,10.79,clear,14
2024-01-01,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,1,1,1,0,0,5.54,23.96,8.02,cloudy,13
2024-01-02,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,2,1,1,0,0,10.23,21.32,11.14,cloudy,14
2024-01-03,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,3,1,1,0,0,11.39,25.99,5.66,cloudy,13
2024-01-04,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,4,1,1,0,0,8.69,18.5,9.46,cloudy,12
2024-01-05,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,5,1,1,0,0,9.46,13.01,9.99,cloudy,13
2024-01-06,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,6,1,1,1,0,9.88,17.38,6.68,cloudy,12
2024-01-07,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,7,1,1,1,0,11.42,16.81,9.51,cloudy,12
2024-01-08,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,8,1,1,0,0,9.52,1.59,15.07,clear,13
2024-01-09,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,9,1,1,0,0,9.89,13.52,7.34,cloudy,12
2024-01-10,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,10,1,1,0,0,8.21,18.6,10.47,cloudy,12
2024-01-11,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,11,1,1,0,0,8.24,14.0,12.88,clear,12
2024-01-12,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,12,1,1,0,0,12.67,12.49,9.86,cloudy,13
2024-01-13,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,13,1,1,1,0,14.35,21.67,7.7,cloudy,11
2024-01-14,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,14,1,1,1,0,9.58,10.53,14.94,clear,11
2024-01-15,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,15,1,1,0,0,11.53,20.13,8.38,cloudy,13
2024-01-16,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,16,1,1,0,0,7.71,7.7,11.52,clear,13
2024-01-17,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,17,1,1,0,0,9.77,32.09,1.44,white_wind,14
2024-01-18,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,18,1,1,0,0,9.77,14.07,13.88,clear,12
2024-01-19,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,19,1,1,0,0,14.79,13.26,11.91,clear,13
2024-01-20,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,20,1,1,1,0,11.87,21.89,8.24,cloudy,12
2024-01-21,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,21,1,1,1,0,7.67,12.36,12.57,clear,10
2024-01-22,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,22,1,1,0,0,5.8,23.44,4.4,cloudy,13
2024-01-23,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,23,1,1,0,0,8.72,16.77,8.25,cloudy,13
2024-01-24,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,24,1,1,0,0,11.84,13.67,11.91,clear,12
2024-01-25,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,25,1,1,0,0,12.3,12.87,13.36,clear,13
2024-01-26,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,26,1,1,0,0,13.44,21.31,9.76,cloudy,14
2024-01-27,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,27,1,1,1,0,7.06,15.29,8.47,cloudy,13
2024-01-28,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,28,1,1,1,0,13.14,16.34,10.78,clear,11
2024-01-29,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,29,1,1,0,0,11.86,16.84,12.19,clear,12
2024-01-30,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,30,1,1,0,0,13.05,14.24,8.71,cloudy,14
2024-01-31,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,31,1,1,0,1,13.59,16.41,13.07,clear,12
2024-02-01,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,32,2,1,0,0,17.86,12.43,15.39,clear,12
2024-02-02,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,33,2,1,0,0,14.75,12.69,17.43,clear,13
2024-02-03,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,34,2,1,1,0,12.38,6.12,15.45,clear,10
2024-02-04,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,35,2,1,1,0,13.24,14.48,11.28,clear,12
2024-02-05,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,36,2,1,0,0,9.87,2.23,18.7,clear,13
2024-02-06,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,37,2,1,0,0,9.69,14.11,12.7,clear,11
2024-02-07,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,38,2,1,0,0,7.68,10.58,15.19,clear,14
2024-02-08,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,39,2,1,0,0,9.0,14.37,12.54,clear,12
2024-02-09,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,40,2,1,0,0,14.06,5.69,14.92,clear,13
2024-02-10,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,41,2,1,1,0,10.25,0.87,20.25,clear,11
2024-02-11,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,42,2,1,1,0,13.75,9.61,10.84,clear,12
2024-02-12,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,43,2,1,0,0,15.87,5.3,15.36,clear,11
2024-02-13,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,44,2,1,0,0,13.18,0.77,21.06,clear,14
2024-02-14,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,45,2,1,0,0,14.18,15.93,7.29,cloudy,13
2024-02-15,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,46,2,1,0,0,10.49,20.8,6.11,cloudy,14
2024-02-16,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,47,2,1,0,0,12.48,6.29,16.34,clear,11
2024-02-17,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,48,2,1,1,0,16.47,10.49,13.62,clear,11
2024-02-18,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,49,2,1,1,0,10.01,8.98,11.59,clear,12
2024-02-19,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,50,2,1,0,0,15.23,6.75,13.71,clear,13
2024-02-20,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,51,2,1,0,0,17.19,14.57,8.12,cloudy,14
2024-02-21,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,52,2,1,0,0,14.04,16.53,11.89,clear,12
2024-02-22,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,53,2,1,0,0,8.71,5.15,14.86,clear,14
2024-02-23,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,54,2,1,0,0,13.75,10.52,16.68,clear,13
2024-02-24,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,55,2,1,1,0,12.75,17.85,9.25,cloudy,10
2024-02-25,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,56,2,1,1,0,14.14,14.17,10.43,clear,12
2024-02-26,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,57,2,1,0,0,14.82,14.96,9.82,cloudy,14
2024-02-27,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,58,2,1,0,0,11.04,18.04,8.44,cloudy,12
2024-02-28,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,59,2,1,0,0,10.88,17.87,9.31,cloudy,12
2024-02-29,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,60,2,1,0,1,12.62,15.81,15.62,clear,13
2024-03-01,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,61,3,1,0,0,10.59,10.42,12.05,clear,12
2024-03-02,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,62,3,1,1,0,13.38,7.16,13.75,clear,11
2024-03-03,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,63,3,1,1,0,12.71,9.99,13.15,clear,12
2024-03-04,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,64,3,1,0,0,19.57,6.08,17.36,clear,14
2024-03-05,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,65,3,1,0,0,10.42,2.52,13.62,clear,10
2024-03-06,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,66,3,1,0,0,11.02,7.44,15.28,clear,12
2024-03-07,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,67,3,1,0,0,14.02,11.19,10.61,clear,13
2024-03-08,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,68,3,1,0,0,15.13,5.44,16.5,clear,13
2024-03-09,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,69,3,1,1,0,18.65,7.74,13.05,clear,13
2024-03-10,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,70,3,1,1,0,16.97,7.9,8.98,cloudy,10
2024-03-11,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,71,3,1,0,0,14.95,16.9,10.36,clear,10
2024-03-12,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,72,3,1,0,0,13.6,6.54,15.53,clear,14
2024-03-13,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,73,3,1,0,0,15.08,16.77,8.34,cloudy,13
2024-03-14,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,74,3,1,0,0,11.28,7.7,12.74,clear,12
2024-03-15,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,75,3,1,0,0,11.99,16.6,6.81,cloudy,13
2024-03-16,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,76,3,1,1,0,9.04,16.25,11.58,clear,12
2024-03-17,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,77,3,1,1,0,12.14,13.83,13.03,clear,11
2024-03-18,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,78,3,1,0,0,15.08,3.71,14.21,clear,12
2024-03-19,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,79,3,1,0,0,12.11,14.43,9.6,cloudy,13
2024-03-20,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,80,3,1,0,0,10.65,7.98,13.87,clear,14
2024-03-21,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,81,3,1,0,0,11.64,6.94,19.53,clear,13
2024-03-22,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,82,3,1,0,0,14.31,15.99,11.2,clear,14
2024-03-23,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,83,3,1,1,0,11.81,16.84,7.51,cloudy,11
2024-03-24,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,84,3,1,1,0,14.52,3.29,17.03,clear,11
2024-03-25,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,85,3,1,0,0,9.06,9.17,10.39,clear,12
2024-03-26,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,86,3,1,0,0,10.11,16.42,11.37,clear,10
2024-03-27,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,87,3,1,0,0,10.96,15.45,13.96,clear,13
2024-03-28,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,88,3,1,0,0,8.89,13.07,15.16,clear,13
2024-03-29,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,89,3,1,0,0,19.46,7.85,15.69,clear,12
2024-03-30,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,90,3,1,1,0,9.3,12.4,10.52,clear,11
2024-03-31,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,91,3,1,1,1,14.26,6.7,11.79,clear,13
2024-04-01,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,92,4,2,0,0,10.24,13.98,7.93,cloudy,12
2024-04-02,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,93,4,2,0,0,10.55,9.54,7.06,cloudy,14
2024-04-03,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,94,4,2,0,0,12.52,7.88,15.59,clear,12
2024-04-04,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,95,4,2,0,0,8.04,11.85,11.85,clear,13
2024-04-05,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,96,4,2,0,0,9.95,6.98,16.51,clear,12
2024-04-06,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,97,4,2,1,0,11.17,7.87,17.21,clear,13
2024-04-07,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,98,4,2,1,0,9.34,4.7,15.87,clear,10
2024-04-08,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,99,4,2,0,0,9.31,1.59,17.53,clear,11
2024-04-09,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,100,4,2,0,0,14.0,11.46,11.25,clear,11
2024-04-10,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,101,4,2,0,0,13.71,3.24,15.62,clear,11
2024-04-11,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,102,4,2,0,0,10.01,6.9,16.15,clear,12
2024-04-12,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,103,4,2,0,0,10.81,9.85,12.69,clear,13
2024-04-13,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,104,4,2,1,0,14.02,4.36,15.12,clear,11
2024-04-14,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,105,4,2,1,0,7.27,2.98,16.47,clear,11
2024-04-15,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,106,4,2,0,0,11.59,6.42,16.74,clear,11
2024-04-16,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,107,4,2,0,0,15.58,10.99,10.98,clear,12
2024-04-17,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,108,4,2,0,0,15.46,12.76,11.47,clear,11
2024-04-18,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,109,4,2,0,0,5.6,1.21,17.94,clear,10
2024-04-19,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,110,4,2,0,0,8.44,12.21,14.45,clear,11
2024-04-20,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,111,4,2,1,0,10.66,6.97,13.99,clear,9
2024-04-21,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,112,4,2,1,0,6.83,3.19,14.83,clear,9
2024-04-22,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,113,4,2,0,0,8.36,4.65,14.61,clear,13
2024-04-23,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,114,4,2,0,0,9.58,13.41,13.61,clear,10
2024-04-24,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,115,4,2,0,0,13.32,10.31,17.32,clear,10
2024-04-25,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,116,4,2,0,0,9.59,9.03,10.6,clear,11
2024-04-26,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,117,4,2,0,0,10.13,10.25,10.46,clear,11
2024-04-27,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,118,4,2,1,0,10.76,14.43,10.41,clear,10
2024-04-28,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,119,4,2,1,0,10.72,8.35,14.07,clear,9
2024-04-29,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,120,4,2,0,0,9.32,9.33,15.07,clear,12
2024-04-30,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,121,4,2,0,1,6.14,15.91,8.08,cloudy,12
2024-05-01,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,122,5,2,0,0,10.98,7.17,12.08,clear,12
2024-05-02,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,123,5,2,0,0,9.97,12.95,11.83,clear,11
2024-05-03,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,124,5,2,0,0,6.03,6.3,14.28,clear,12
2024-05-04,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,125,5,2,1,0,6.94,6.92,16.58,clear,11
2024-05-05,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,126,5,2,1,0,10.74,8.88,14.63,clear,10
2024-05-06,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,127,5,2,0,0,9.91,12.69,12.88,clear,12
2024-05-07,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,128,5,2,0,0,6.47,16.85,9.34,cloudy,10
2024-05-08,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,129,5,2,0,0,7.47,10.36,18.0,clear,11
2024-05-09,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,130,5,2,0,0,7.66,0.89,15.71,clear,12
2024-05-10,M01,Mine_01,4326,546,1,I05,Reagents,16.5,0.12,4,7,131,5,2,0,0,9.44,13.78,12.46,clear,11
